,Date,artistName,trackName,msPlayed
5972,2020-04-09,Dean Lewis,Waves - Guitar Acoustic,248428
5973,2020-04-09,Tanishk Bagchi,Makhna,182921
5974,2020-04-09,RICCI,Bang,81429
5968,2020-04-09,Akon,Right Now (Na Na Na),239933
5993,2020-04-10,Kygo,Happy Now,107353
5994,2020-04-10,Imagine Dragons,Natural,60840
6000,2020-04-11,Vibe2Vibe,Dance Monkey,165526
6001,2020-04-11,The Local Train,Dil Mere,125575
5999,2020-04-11,TUSHAR JOSHI,"Woh Din (From ""Chhichhore"")",268895
5995,2020-04-11,Arijit Singh,Tujhe Kitna Chahne Lage,159570
5997,2020-04-11,Kygo,Happy Now,211362
5996,2020-04-11,Akon,Right Now (Na Na Na),240746
5998,2020-04-11,Plain White T's,Hey There Delilah,232533
6002,2020-04-12,One Direction,Story of My Life,129405
6003,2020-04-12,One Direction,Story of My Life,116110
6004,2020-04-12,One Direction,Diana,10505
6005,2020-04-12,One Direction,Midnight Memories,44910
6006,2020-04-12,Arijit Singh,Tujhe Kitna Chahne Lage,284637
6007,2020-04-12,Sachet Tandon,Mere Sohneya,193173
6008,2020-04-12,Akhil Sachdeva,Tera Ban Jaunga,203970
6009,2020-04-12,Ajay-Atul,Abhi Mujh Mein Kahin,307105
6010,2020-04-12,Mithoon,Romantic Mashup 2,137547
6015,2020-04-13,Armaan Malik,Main Rahoon Ya Na Rahoon,172589
6013,2020-04-13,One Direction,Strong,8657
6014,2020-04-13,One Direction,Don't Forget Where You Belong,241000
6011,2020-04-13,One Direction,Story of My Life,7200
6012,2020-04-13,One Direction,Midnight Memories,1324
6016,2020-04-14,Imagine Dragons,Natural,189466
6017,2020-04-14,Imagine Dragons,Whatever It Takes,201240
6018,2020-04-14,Imagine Dragons,Believer,9933
6019,2020-04-14,Imagine Dragons,Whatever It Takes,2853
6020,2020-04-14,Akon,Right Now (Na Na Na),239948
6021,2020-04-14,Arijit Singh,Tujhe Kitna Chahne Lage,47026
6023,2020-04-14,One Direction,Through the Dark,221733
6022,2020-04-14,Kygo,Happy Now,59868
6033,2020-04-15,Imagine Dragons,Not Today,58158
6038,2020-04-15,Kygo,Happy Now,120932
6037,2020-04-15,Akon,Right Now (Na Na Na),240746
6036,2020-04-15,Vibe2Vibe,Dance Monkey,210085
6035,2020-04-15,Dreamville,Under The Sun (with J. Cole & Lute feat. DaBaby),6425
6034,2020-04-15,Max Jury,Numb,11524
6039,2020-04-15,Plain White T's,Hey There Delilah,173783
6032,2020-04-15,Ed Sheeran,Photograph,258986
6030,2020-04-15,DJ ReMix Workout,Love Me Like You Do (Dance Workout Mix),89100
6029,2020-04-15,DJ ReMix Workout,Uptown Funk (Dance Workout Mix),84730
6028,2020-04-15,Ed Sheeran,Photograph,176082
6027,2020-04-15,Amit Mishra,Galti Se Mistake Unplugged,11523
6026,2020-04-15,Arijit Singh,"Galti Se Mistake (From ""Jagga Jasoos"")",1422
6025,2020-04-15,Arijit Singh,"Galti Se Mistake (From ""Jagga Jasoos"")",98784
6024,2020-04-15,One Direction,Through the Dark,69922
6031,2020-04-15,DJ ReMix Workout,Titanium (Dance Workout Mix),168398
6045,2020-04-16,Kygo,Happy Now,204571
6044,2020-04-16,Akon,Right Now (Na Na Na),177482
6043,2020-04-16,Vibe2Vibe,Dance Monkey,210085
6041,2020-04-16,Lewis Capaldi,Someone You Loved,111061
6040,2020-04-16,Ed Sheeran,Photograph,113796
6042,2020-04-16,Dreamville,Under The Sun (with J. Cole & Lute feat. DaBaby),5475
6063,2020-04-17,Meghan Trainor,"I'll Be There for You (""Friends"" 25th Anniversary)",113485
6064,2020-04-17,Kygo,Happy Now,12416
6065,2020-04-17,Plain White T's,Hey There Delilah,456
6066,2020-04-17,Plain White T's,Hey There Delilah,822
6068,2020-04-17,A.R. Rahman,Kahin Toh,534
6069,2020-04-17,Neeti Mohan,"Kahin Toh Hogi Woh-Teri Aahatein (From ""T-Series Mixtape Season 2"")",822
6072,2020-04-17,Neeti Mohan,"Kahin Toh Hogi Woh-Teri Aahatein (From ""T-Series Mixtape Season 2"")",2864
6071,2020-04-17,A.R. Rahman,Kahin Toh,83722
6073,2020-04-17,Neeti Mohan,"Kahin Toh Hogi Woh-Teri Aahatein (From ""T-Series Mixtape Season 2"")",25418
6074,2020-04-17,Neeti Mohan,Kahin Toh Hogi Woh-Teri Aahatein,4991
6075,2020-04-17,A.R. Rahman,Kahin Toh,4758
6076,2020-04-17,Rashid Ali,Kahin To,61620
6062,2020-04-17,The Rembrandts,I'll Be There For You,35941
6070,2020-04-17,Ed Sheeran,Photograph,12940
6061,2020-04-17,Meghan Trainor,"I'll Be There for You (""Friends"" 25th Anniversary)",19450
6067,2020-04-17,Plain White T's,Hey There Delilah,48341
6059,2020-04-17,Bon Jovi,I'll Be There For You,2965
6047,2020-04-17,The Come Up,I'll Be There for You,0
6048,2020-04-17,Band23,I'll Be There For You - Instrumental Cover Version,4690
6049,2020-04-17,The Come Up,I'll Be There for You,99208
6060,2020-04-17,The Rembrandts,I'll Be There for You (Theme from Friends) - Single Version,1559
6050,2020-04-17,Bon Jovi,I'll Be There For You,10315
6051,2020-04-17,The Rembrandts,"I'll Be There for You - Theme From ""Friends""",100006
6046,2020-04-17,Akon,Right Now (Na Na Na),137081
6053,2020-04-17,The Rembrandts,End of the Beginning,5865
6054,2020-04-17,The Rembrandts,"I'll Be There for You - Theme From ""Friends""",189909
6055,2020-04-17,The Rembrandts,"I'll Be There for You - Theme From ""Friends""",188364
6056,2020-04-17,Vibe2Vibe,Dance Monkey,209926
6057,2020-04-17,Meghan Trainor,"I'll Be There for You (""Friends"" 25th Anniversary)",144187
6058,2020-04-17,Geek Music,Friends - I'll Be There For You - Main Theme,1996
6052,2020-04-17,The Rembrandts,"I'll Be There for You - Theme From ""Friends""",119116
6089,2020-04-18,Akon,Right Now (Na Na Na),142028
6088,2020-04-18,Dreamville,Under The Sun (with J. Cole & Lute feat. DaBaby),52068
6087,2020-04-18,Vibe2Vibe,Dance Monkey,210085
6086,2020-04-18,Deluxe Vagabonds,One Shining Moment,0
6085,2020-04-18,The Rembrandts,"I'll Be There for You - Theme From ""Friends""",21134
6084,2020-04-18,The Rembrandts,"I'll Be There for You - Theme From ""Friends""",188359
6080,2020-04-18,5 Seconds of Summer,Easier – Remix (with Charlie Puth),4442
6082,2020-04-18,Imagine Dragons,It's Time,39899
6081,2020-04-18,5 Seconds of Summer,Youngblood,203250
6079,2020-04-18,5 Seconds of Summer,Teeth,25200
6078,2020-04-18,The Rembrandts,"I'll Be There for You - Theme From ""Friends""",73913
6077,2020-04-18,The Rembrandts,"I'll Be There for You - Theme From ""Friends""",188359
6083,2020-04-18,The Rembrandts,"I'll Be There for You - Theme From ""Friends""",188359
6095,2020-04-19,Rahat Fateh Ali Khan,Teri Ore,339645
6093,2020-04-19,Lijo George,Kamariya,251656
6094,2020-04-19,Lijo George,Kamariya,3923
6091,2020-04-19,Shakka,Say Nada,1894
6090,2020-04-19,5 Seconds of Summer,Youngblood,106140
6092,2020-04-19,Tanishk Bagchi,Sanedo,157929
6096,2020-04-20,Imagine Dragons,It's Time,237986
6097,2020-04-20,Imagine Dragons,Demons,108953
6098,2020-04-20,Rahat Fateh Ali Khan,Teri Ore,8341
6099,2020-04-20,Lijo George,Kamariya,215431
6100,2020-04-20,5 Seconds of Summer,Youngblood,203418
6101,2020-04-20,Selena Gomez,Back To You - From 13 Reasons Why – Season 2 Soundtrack,207905
6102,2020-04-20,Lord Huron,The Night We Met (feat. Phoebe Bridgers),9948
6103,2020-04-20,5 Seconds of Summer,Youngblood,2434
6104,2020-04-20,Lord Huron,The Night We Met (feat. Phoebe Bridgers),10003
6105,2020-04-20,Lord Huron,The Night We Met (feat. Phoebe Bridgers),157486
6106,2020-04-21,Selena Gomez,Back To You - From 13 Reasons Why – Season 2 Soundtrack,207904
6107,2020-04-21,Imagine Dragons,Rise Up,17262
6110,2020-04-22,Tony Bennett,(I Left My Heart) In San Francisco,1046
6109,2020-04-22,Chord Overstreet,Hold On,3161
6108,2020-04-22,One Direction,Moments,261378
6128,2020-04-23,Ed Sheeran,Photograph,258986
6129,2020-04-23,Ed Sheeran,Photograph,258986
6130,2020-04-23,Ed Sheeran,Photograph,258986
6131,2020-04-23,Ed Sheeran,Photograph,258986
6132,2020-04-23,Ed Sheeran,Photograph,57266
6133,2020-04-23,Ed Sheeran,Photograph,123327
6134,2020-04-23,Ed Sheeran,Photograph,259921
6135,2020-04-23,Ed Sheeran,Photograph,258986
6138,2020-04-23,Ed Sheeran,Photograph,258986
6139,2020-04-23,Ed Sheeran,Photograph,258986
6140,2020-04-23,Ed Sheeran,Photograph,258986
6141,2020-04-23,Ed Sheeran,Photograph,258986
6142,2020-04-23,Ed Sheeran,Photograph,258986
6143,2020-04-23,Ed Sheeran,Photograph,231820
6137,2020-04-23,Ed Sheeran,Photograph,258986
6127,2020-04-23,Ed Sheeran,Photograph,258986
6136,2020-04-23,Ed Sheeran,Photograph,258986
6125,2020-04-23,Ed Sheeran,Photograph,258986
6111,2020-04-23,Tony Bennett,(I Left My Heart) In San Francisco,29341
6113,2020-04-23,Imagine Dragons,Rise Up,231720
6114,2020-04-23,Akon,Right Now (Na Na Na),0
6115,2020-04-23,Kygo,Happy Now,0
6116,2020-04-23,Dreamville,Under The Sun (with J. Cole & Lute feat. DaBaby),0
6117,2020-04-23,Deluxe Vagabonds,One Shining Moment,186714
6126,2020-04-23,Ed Sheeran,Photograph,258986
6112,2020-04-23,Selena Gomez,Back To You - From 13 Reasons Why – Season 2 Soundtrack,207904
6119,2020-04-23,5 Seconds of Summer,Easier – Remix (with Charlie Puth),52273
6120,2020-04-23,5 Seconds of Summer,Youngblood,203417
6121,2020-04-23,Tyrone Wells,Time of Our Lives,246554
6122,2020-04-23,Ed Sheeran,Photograph,258986
6123,2020-04-23,Ed Sheeran,Photograph,258986
6124,2020-04-23,Ed Sheeran,Photograph,258986
6118,2020-04-23,Vibe2Vibe,Dance Monkey,107098
6151,2020-04-24,Vibe2Vibe,Dance Monkey,115550
6150,2020-04-24,Mark Ronson,Uptown Funk (feat. Bruno Mars),130933
6149,2020-04-24,Shakira,Hips Don't Lie (feat. Wyclef Jean),211682
6148,2020-04-24,Shakira,Hips Don't Lie - El Dorado World Tour Live,99689
6146,2020-04-24,Nucleya,Let's Nacho,194187
6145,2020-04-24,Sam Smith,Too Good At Goodbyes,55588
6144,2020-04-24,Tyrone Wells,Time of Our Lives,42200
6147,2020-04-24,Nucleya,Little Lotto,120216
6158,2020-04-25,Imagine Dragons,Demons,104468
6161,2020-04-25,Imagine Dragons,It's Time,120680
6160,2020-04-25,Green Day,Wake Me up When September Ends,134694
6159,2020-04-25,Imagine Dragons,Believer,112785
6157,2020-04-25,David Guetta,Titanium,81688
6155,2020-04-25,James Arthur,Say You Won't Let Go,204903
6154,2020-04-25,Selena Gomez,Back To You - From 13 Reasons Why – Season 2 Soundtrack,207828
6153,2020-04-25,Imagine Dragons,Tiptoe,98486
6152,2020-04-25,Imagine Dragons,Radioactive,186813
6156,2020-04-25,fun.,We Are Young (feat. Janelle Monáe),157183
6185,2020-04-26,Arijit Singh,Tujhe Kitna Chahne Lage,4923
6186,2020-04-26,Badshah,Paagal,5691
6187,2020-04-26,Neha Kakkar,Dilbar,184431
6188,2020-04-26,Guru Randhawa,Morni Banke,197936
6189,2020-04-26,Selena Gomez,Back To You - From 13 Reasons Why – Season 2 Soundtrack,207769
6190,2020-04-26,One Direction,Moments,262575
6191,2020-04-26,Selena Gomez,Back To You - From 13 Reasons Why – Season 2 Soundtrack,207691
6192,2020-04-26,TUSHAR JOSHI,"Woh Din (From ""Chhichhore"")",312718
6193,2020-04-26,Riley Johns,Don't Give Up On Me (From FIve Feet Apart),199444
6194,2020-04-26,Dean Lewis,Waves - Guitar Acoustic,248412
6196,2020-04-26,Imagine Dragons,It's Time,237956
6204,2020-04-26,The Local Train,Dil Mere,211169
6197,2020-04-26,benny blanco,Eastside (with Halsey & Khalid),2428
6198,2020-04-26,Céline Dion,"My Heart Will Go On - Love Theme from ""Titanic""",58426
6199,2020-04-26,Guru Randhawa,Yaar Mod Do,208645
6200,2020-04-26,Imagine Dragons,Demons,175174
6201,2020-04-26,Westlife,I Lay My Love on You - Remix,208428
6202,2020-04-26,The Local Train,Dil Mere,62388
6203,2020-04-26,Guru Randhawa,Yaar Mod Do,4931
6195,2020-04-26,Tanishk Bagchi,Makhna,182925
6184,2020-04-26,Dhvani Bhanushali,Vaaste,195936
6169,2020-04-26,Kygo,Happy Now,211362
6182,2020-04-26,Darshan Raval,Bhula Dunga,10389
6162,2020-04-26,Selena Gomez,Back To You - From 13 Reasons Why – Season 2 Soundtrack,108360
6163,2020-04-26,Selena Gomez,Back To You - From 13 Reasons Why – Season 2 Soundtrack,207904
6164,2020-04-26,Imagine Dragons,Rise Up,231720
6165,2020-04-26,Deluxe Vagabonds,One Shining Moment,17936
6166,2020-04-26,Vibe2Vibe,Dance Monkey,210085
6167,2020-04-26,Dreamville,Under The Sun (with J. Cole & Lute feat. DaBaby),64776
6183,2020-04-26,Arijit Singh,Pal Pal Dil Ke Paas- Title Track,10926
6170,2020-04-26,Plain White T's,Hey There Delilah,56381
6171,2020-04-26,Lord Huron,The Night We Met (feat. Phoebe Bridgers),208092
6168,2020-04-26,Akon,Right Now (Na Na Na),240746
6173,2020-04-26,Selena Gomez,Back To You - From 13 Reasons Why – Season 2 Soundtrack,8689
6172,2020-04-26,Lord Huron,The Night We Met (feat. Phoebe Bridgers),208171
6180,2020-04-26,Tanishk Bagchi,Makhna,11448
6179,2020-04-26,Ved Sharma,"Malang (Title Track) [From ""Malang - Unleash The Madness""]",5917
6178,2020-04-26,Badshah,Genda Phool (feat. Payal Dev),169934
6181,2020-04-26,Ayushmann Khurrana,"Mere Liye Tum Kaafi Ho (From ""Shubh Mangal Zyada Saavdhan"")",4684
6176,2020-04-26,James Arthur,Say You Won't Let Go,211364
6175,2020-04-26,Jubin Nautiyal,"Gazab Ka Hai Din (From ""Dil Juunglee"")",313159
6174,2020-04-26,Selena Gomez,Back To You - From 13 Reasons Why – Season 2 Soundtrack,207751
6177,2020-04-26,James Arthur,Prisoner,9893
6213,2020-04-27,Riley Johns,Don't Give Up On Me (From FIve Feet Apart),1253
6218,2020-04-27,James Arthur,Prisoner,220753
6217,2020-04-27,James Arthur,Say You Won't Let Go,211466
6216,2020-04-27,Rachel Platten,Fight Song,786
6215,2020-04-27,Rachel Platten,Fight Song,23109
6214,2020-04-27,Rachel Platten,Fight Song,204012
6212,2020-04-27,TUSHAR JOSHI,"Woh Din (From ""Chhichhore"")",312688
6206,2020-04-27,Imagine Dragons,Radioactive,147288
6210,2020-04-27,James Arthur,Prisoner,14186
6209,2020-04-27,James Arthur,Say You Won't Let Go,211430
6208,2020-04-27,Selena Gomez,Back To You - From 13 Reasons Why – Season 2 Soundtrack,190435
6207,2020-04-27,Selena Gomez,Back To You - From 13 Reasons Why – Season 2 Soundtrack,43196
6211,2020-04-27,Falguni Pathak,Indhana Winva,6371
6205,2020-04-27,Selena Gomez,Back To You - From 13 Reasons Why – Season 2 Soundtrack,164495
